,29,10,48,18,6,8,50,45,9,22,13,35,21,53,33,36,38,54,44,47,52,20,40,28,49,42,3,7,37,4,14,39,2,17,27,12,41,1,11,43,26,5,15,46,30,31,0,23,34,19,16,51,25,32,24,x,y,timestamp
47,-75.0,,,,-66.0,,,,-84.0,,,-90.0,,,,,,,,,,-69.0,-84.0,,,,-68.0,-83.0,-75.0,-86.0,,,,,,,,,,-88.0,,,,,,,,,,,,,,,,607.790283203125,292.240112304688,2017-07-11 22:10:06
48,-79.0,-78.0,-91.0,,-67.0,,,-85.0,-84.0,,,-91.0,,,,,,,,-88.0,,-73.0,-82.0,,,,-75.0,-79.0,,-88.0,,,,,,,,,,,-72.0,,,-89.0,,,,-84.0,,,,,,,-69.0,625.926513671875,292.092498779297,2017-07-11 22:10:20
49,-73.0,,,,-62.0,,,,,,,,,,,,,,,-87.0,,-71.0,,,,,-76.0,-85.0,,-87.0,,,,,,,-76.0,,-89.0,,-65.0,,,,,,,-84.0,,,,,,,-70.0,642.846923828125,292.426849365234,2017-07-11 22:10:34
50,-75.0,,-89.0,,-54.0,,,,,,,,,,,,,,,-84.0,,-79.0,-90.0,,,,-79.0,-89.0,-77.0,-90.0,,,,,,,,,,-91.0,-67.0,,,,,,,-86.0,,,,,,,,660.60302734375,292.395050048828,2017-07-11 22:10:49
51,-72.0,-79.0,-82.0,,-58.0,,,,,,,,,,,,,,,-84.0,,-78.0,,,,,-75.0,-87.0,,-91.0,,,,,,,-75.0,,,,-70.0,,,,,,,-87.0,,,,,,,,679.342529296875,293.146942138672,2017-07-11 22:11:03
52,-70.0,,-81.0,,-62.0,,,,,,,,,,,,,,,-86.0,,-78.0,,,,,-79.0,-89.0,-75.0,,,,,,,,-75.0,,,,-70.0,,,,,,,-87.0,,,,,,,,696.0150756835941,292.684234619141,2017-07-11 22:11:19
53,-78.0,,,,-64.0,,,,,,,,,,,,,,,-82.0,,-79.0,,,,,-80.0,,-75.0,,,,,,,,-75.0,,,,-72.0,,,,,,,-87.0,,,,,,,,713.599243164063,292.26507568359403,2017-07-11 22:11:32
54,-76.0,,,,-68.0,,,,,,,,,,,,,,,-84.0,,-77.0,,,-86.0,,-83.0,,-74.0,,,,,,,,-73.0,,,-91.0,-72.0,,,,,,,-88.0,,,,,,,,731.2678833007809,292.300262451172,2017-07-11 22:11:49
55,-74.0,,,,-63.0,,,,,,,,,,,,,,,-85.0,,-80.0,,,-86.0,,-84.0,,-73.0,,,,,,,,-73.0,,,,-74.0,,,,,,,-89.0,,,,,,,-77.0,749.3884887695309,293.041046142578,2017-07-11 22:12:04
56,-79.0,,-89.0,,-69.0,,,,,,,,,,,,,,,,,-80.0,,,,,-84.0,,,,,,,,,,-71.0,,,,-72.0,,,,,,,-86.0,,,,,,,,764.8555297851559,292.151611328125,2017-07-11 22:12:16
57,-80.0,,-81.0,,-62.0,,-81.0,,-86.0,,,,,,,-84.0,,,,,,-76.0,,,,,,-85.0,,-88.0,,,,,,,-78.0,,,,-65.0,,,,,,,-88.0,,,,,,,,697.6093139648441,309.492828369141,2017-07-11 22:13:37
58,-78.0,-77.0,,,-57.0,,-81.0,,,,,,,,-88.0,,,,,,,-78.0,-89.0,,,,-73.0,-86.0,,,,-89.0,,,,,-81.0,,,,-62.0,,,,,,,,,,,,,,,695.002197265625,328.02325439453097,2017-07-11 22:13:49
59,-78.0,-75.0,-82.0,,-56.0,,,,-84.0,,,,,,,-85.0,,,,,,,,,,,-77.0,-86.0,,,,,,,,,-81.0,,,,-60.0,,,,-90.0,,,-89.0,,,,,,,-76.0,696.2409057617191,344.218017578125,2017-07-11 22:14:04
60,-81.0,-78.0,-82.0,,-56.0,,-84.0,,-84.0,,,,,,,-90.0,,,,,,-83.0,-90.0,,,,-73.0,-85.0,,,,-86.0,-90.0,,,,-86.0,,,-84.0,-61.0,,,,,,,,,,,,,,,696.9362182617191,360.330810546875,2017-07-11 22:14:20
61,-84.0,,-83.0,,-53.0,,-81.0,,-83.0,,,-91.0,,,,-87.0,,,,,,-85.0,-89.0,,,,-71.0,,,-86.0,,-85.0,-89.0,,,,,,,-84.0,-57.0,,,,-91.0,,,,,,,,,,,695.4750366210941,379.98776245117205,2017-07-11 22:14:32
62,-86.0,,-81.0,,-51.0,,-78.0,,,,,,,,,,,,,,,-87.0,,,,,-72.0,-81.0,-89.0,-86.0,,-90.0,-88.0,,,,,,,-83.0,-57.0,,,,,,,,,,,,,,,694.665283203125,398.94973754882795,2017-07-11 22:14:44
63,-84.0,-81.0,-80.0,,-48.0,,,,-81.0,,,,,,,-90.0,,,,,,-90.0,,,,,-71.0,-81.0,,,,-88.0,-88.0,,,,,,,-82.0,-55.0,,,,,,,,,,,,,,,695.285400390625,416.80764770507795,2017-07-11 22:14:55
64,-87.0,,-75.0,,-47.0,,,,-79.0,,,,,,,-89.0,,,,,,-89.0,-91.0,,,,-76.0,-85.0,-90.0,-88.0,,-85.0,,,,,,,,-80.0,-57.0,,,,,,,,,,,,,,,696.7103881835941,433.336578369141,2017-07-11 22:15:10
65,-82.0,-81.0,-81.0,,-61.0,,-75.0,,-80.0,,,,,,,,,,,,,-89.0,,,,,-78.0,-82.0,,-89.0,,-87.0,,,,,,,,,-61.0,,,,-90.0,,,,,,,,,,,697.1536254882809,451.14376831054705,2017-07-11 22:15:26
66,-83.0,-78.0,-70.0,,-57.0,,,,-75.0,,,-90.0,,,,-90.0,,,,,,-89.0,-89.0,,,,-76.0,-76.0,-87.0,,,-83.0,,,,,,,,-75.0,-67.0,,,,,,,,,,,-88.0,,,,697.2633666992191,465.025726318359,2017-07-11 22:15:39
67,-86.0,-78.0,-72.0,,-60.0,,-74.0,-86.0,-73.0,,,,,,-92.0,,,,,,,,,,,,-77.0,-76.0,,-85.0,,-87.0,,,,,,,,,-67.0,,,,,,,,,,,,,,,696.482788085938,485.16845703125,2017-07-11 22:15:50
68,-86.0,-80.0,-75.0,,-68.0,,-72.0,,-71.0,,,-92.0,,,-86.0,,,,,,,,,,,,-74.0,-80.0,,-83.0,,-88.0,-91.0,,,,,,,,-69.0,,,,-86.0,,,,,,,,,,,696.135375976563,503.59689331054705,2017-07-11 22:16:03
69,-84.0,,-72.0,,-64.0,,-70.0,,-65.0,,,,,,,,,,,,,,-89.0,,,,-74.0,-75.0,,-81.0,,-87.0,,,,,,,,-85.0,,,,,,,,,,,,,,,,696.4609985351559,522.109680175781,2017-07-11 22:16:18
70,-87.0,,-70.0,,-68.0,,-72.0,,-64.0,,,,,,,-90.0,,,,,,,-84.0,,,,-77.0,,-90.0,-74.0,,-88.0,,,,,,,,-85.0,,,,,,,,,,,,-83.0,,,,696.495971679687,538.6312255859381,2017-07-11 22:16:32
71,-88.0,-85.0,-67.0,,-65.0,,-73.0,-83.0,-66.0,,,,,,,,,,,,,,,,,,-79.0,-67.0,,-79.0,,-90.0,-91.0,,,,,,,,-72.0,,,,-81.0,,,,,,,,,,,696.2592163085941,573.845031738281,2017-07-11 22:16:46
72,-86.0,,-65.0,,-70.0,,-72.0,,,,,,,,,,,,,,-91.0,,-93.0,,,,-82.0,-74.0,,-84.0,,,,,,,,,,-81.0,,,,,,,,,,,,,,,,712.977294921875,575.690673828125,2017-07-11 22:17:12
73,-87.0,-88.0,-62.0,,-69.0,,-67.0,,,,,,,,,,,,,,-91.0,,,,,,,-73.0,,-79.0,,,,,,,,,,,-73.0,,,,,,,,,,,,,,,731.0728149414059,574.84716796875,2017-07-11 22:17:22
74,,-86.0,-58.0,,-72.0,,-63.0,,,,,,,,,,,,,,-92.0,,,,,,-85.0,-79.0,,-86.0,,,,,,,,,,-82.0,,,,,,,,,,,,-80.0,,,,749.000610351563,575.164794921875,2017-07-11 22:17:32
75,,-85.0,-61.0,,-75.0,,-69.0,,-71.0,,,,,,,,,,,,,,,,,,-85.0,-78.0,,-88.0,,,,,,,,,,,-75.0,,,,-88.0,,,,,,,,,,,766.0322875976559,575.397155761719,2017-07-11 22:17:42
76,-85.0,-75.0,-71.0,,-63.0,,-74.0,,,,,,,,,-88.0,,,,,,-88.0,,,,,,-62.0,,-78.0,,-87.0,,,,,,,,,-67.0,,,,-82.0,,,,,,,,,,,679.8046875,576.245544433594,2017-07-11 22:18:12
77,-86.0,,-71.0,,-62.0,,-70.0,-84.0,-62.0,,,,,,,,,,,,,-88.0,,,,,-73.0,-63.0,,-78.0,,-88.0,,,,,,,,,-71.0,,,,,,,,,,,,,,,662.245422363281,574.345153808594,2017-07-11 22:18:34
78,-90.0,,-74.0,,-61.0,,-76.0,-84.0,-64.0,,,,,,,,-89.0,,,,,-87.0,-83.0,,,,-74.0,-61.0,,-75.0,,-91.0,-90.0,,,,,,,,-70.0,,,,,,,,,,,-89.0,,,,644.830810546875,575.5718994140631,2017-07-11 22:18:48
79,-91.0,,-72.0,,-72.0,,,,-54.0,,,-91.0,,,-92.0,-85.0,,,,,,-82.0,-83.0,,,,-63.0,-54.0,,-77.0,,-82.0,-90.0,,,,,,,-87.0,-75.0,,,,-77.0,,,,,,,-90.0,,,,627.078186035156,574.736999511719,2017-07-11 22:19:03
80,-88.0,-74.0,,,-69.0,,,-87.0,-57.0,,,-90.0,,,-88.0,,-89.0,,-90.0,,,,-83.0,,,,-70.0,-59.0,,,,-83.0,,,,,,,,,-77.0,,,,-78.0,,,-88.0,,,,,,,,609.129699707031,575.86181640625,2017-07-11 22:19:15
81,,-69.0,-77.0,,-71.0,,-80.0,-90.0,-61.0,,,-89.0,,,,,-90.0,,-87.0,,,-88.0,-86.0,,,,-63.0,-64.0,,-72.0,,-86.0,-90.0,,,,,,,-86.0,-78.0,,,,,,,,,,,,,,,592.145751953125,574.951416015625,2017-07-11 22:19:26
82,,-71.0,-82.0,,-78.0,,,,-63.0,,,-88.0,,,-87.0,,-91.0,,-89.0,,,-87.0,-87.0,,,,-68.0,-63.0,,,,-83.0,-88.0,,,,,,,-87.0,-78.0,,,,,,,-89.0,,,,,,,,574.2430419921881,575.722412109375,2017-07-11 22:19:37
83,,-71.0,,,-72.0,,,-88.0,-67.0,,,-89.0,,,-88.0,,,,,,,,-89.0,,,,-69.0,-68.0,,-69.0,,-86.0,-88.0,,,,,,,,,,,,-75.0,,,-91.0,,,,,,,,555.889404296875,575.346618652344,2017-07-11 22:20:06
84,,,-82.0,,-75.0,,,,-68.0,-91.0,,,,,-89.0,-83.0,-89.0,,,,,-85.0,,,,,-67.0,-69.0,,-67.0,,-84.0,-90.0,,,,,,,,,,,,-72.0,,-87.0,,,,,,,,,538.523254394531,575.810791015625,2017-07-11 22:20:19
85,,-72.0,,,-76.0,,,,-76.0,,,-84.0,,,-86.0,-78.0,,,,,,,,,,,-69.0,-71.0,,-67.0,,-82.0,-88.0,,,,,,-90.0,,-79.0,,,,-71.0,,,-92.0,,,,,,,,520.822937011719,574.954162597656,2017-07-11 22:20:33
86,,-74.0,-85.0,,-76.0,,,,-71.0,-90.0,,-85.0,,,-83.0,-74.0,-91.0,,,,,-88.0,-88.0,,,,-70.0,-73.0,,-61.0,,-84.0,-88.0,,,,,,,-88.0,-82.0,,,,-67.0,-79.0,-84.0,,,,,,,,,503.158630371094,574.772644042969,2017-07-11 22:20:44
87,,-74.0,,,-77.0,,-87.0,,-74.0,,,-87.0,,,-85.0,-76.0,,,,,,,-91.0,,,-92.0,-66.0,-71.0,,-64.0,,-87.0,-87.0,,,,,,-91.0,,-82.0,,,,-64.0,-82.0,-84.0,-89.0,,,,,,,,484.575286865234,575.520263671875,2017-07-11 22:20:56
88,,-72.0,,,-74.0,,,,-73.0,,,-88.0,,,-83.0,-78.0,,,,,,-86.0,-88.0,,,-90.0,-62.0,-77.0,,-62.0,,-90.0,-84.0,,,,,,-90.0,,-81.0,,,,-66.0,,,-89.0,,,,,-88.0,,,468.02633666992205,575.034484863281,2017-07-11 22:21:08
89,,,-89.0,,-75.0,,,,-79.0,,,-79.0,,,-82.0,-77.0,,,,,,-87.0,,,,,-67.0,-83.0,,-57.0,,-85.0,-85.0,,,,,,,,-80.0,,,,-61.0,,-82.0,,,,,,-85.0,,,449.84500122070295,575.355041503906,2017-07-11 22:21:23
90,,,-90.0,,-78.0,,,,-79.0,-91.0,,-84.0,,,-80.0,-78.0,,,,,,-86.0,,,,,-67.0,-82.0,,-55.0,,,-85.0,,,,,,-89.0,,-84.0,,,,-60.0,-75.0,-81.0,-88.0,,,,,-86.0,,,431.7392578125,575.162780761719,2017-07-11 22:21:36
91,,,-89.0,,-79.0,,,,,-85.0,,-84.0,,,-72.0,-79.0,,,,,,-85.0,,-90.0,,,-57.0,-83.0,,-52.0,,,-86.0,,,,,,,,,,,,-57.0,-78.0,-83.0,,,,,,-88.0,,,415.953948974609,575.5594482421881,2017-07-11 22:21:54
92,,,-92.0,,-77.0,,,,,-87.0,,-85.0,,,-89.0,,,,,,,-83.0,,,,,-62.0,-82.0,,-55.0,,,-88.0,,,,,,-86.0,,-83.0,,,,-59.0,-75.0,-84.0,,,,,,-89.0,,,397.349731445312,575.1065673828131,2017-07-11 22:22:11
93,,-71.0,,,-79.0,,,,,-87.0,,-86.0,,,-86.0,,-89.0,,,,,-86.0,,,,,-61.0,-82.0,,-58.0,,,-84.0,,,,,,,,,,,,-62.0,,-82.0,,,,,,-91.0,,,379.586822509766,575.4971923828131,2017-07-11 22:22:26
94,,-71.0,,,-74.0,,,,-82.0,,,-83.0,,,-85.0,,,,,,,-85.0,,,,,-62.0,-84.0,,-60.0,,-88.0,-82.0,,,,,,-85.0,,,,,,-63.0,-80.0,,,,,,,-87.0,,-86.0,362.033538818359,575.738830566406,2017-07-11 22:22:38
95,,,,,-83.0,,,,-85.0,,,-87.0,,,-84.0,-80.0,-92.0,,,,,-85.0,,,,-91.0,-67.0,,,-62.0,,-87.0,-80.0,,,,,,-89.0,,-84.0,,,,-70.0,-80.0,,,,,,,-89.0,,,343.734710693359,575.7015380859381,2017-07-11 22:22:50
96,,-71.0,-91.0,,-79.0,,,,-86.0,-90.0,,-87.0,,,-86.0,-84.0,,,,,,-87.0,,,,,-61.0,-85.0,,-65.0,,-89.0,-82.0,,,,,,-87.0,,-83.0,,,,-73.0,,-78.0,,,,,,-89.0,,,327.21380615234403,575.2105712890631,2017-07-11 22:23:02
